Customer ID,Age,Monthly Purchase Amount 1,Monthly Purchase Amount 2,Monthly Purchase Amount 3,Monthly Purchase Amount 4,Monthly Purchase Amount 5,Monthly Purchase Amount 6,Monthly Purchase Frequency 1,Monthly Purchase Frequency 2,Monthly Purchase Frequency 3,Monthly Purchase Frequency 4,Monthly Purchase Frequency 5,Monthly Purchase Frequency 6,Credit Score,Credit Limit,Payment Status,Rating,Repeat Usage
17606,41,67715957,44054784,43863559,66197091,31566845,26717704,25,15,20,6,10,24,759,10000000,No,3,Yes
17607,47,13281135,31847800,40232832,45305150,56709106,52613625,29,6,23,16,23,28,673,10000000,No,5,Yes
17608,24,32545670,24901733,55328811,33173378,12667203,50864546,28,2,30,20,17,6,598,10000000,No,4,Yes
17609,36,30102696,47164471,62774492,40853766,39132592,60817769,10,26,20,29,20,5,629,10000000,Yes,3,Yes
17610,55,28002174,32857443,53516818,33337185,45937545,22201658,17,4,5,8,7,20,735,10000000,Yes,5,Yes
17611,23,44187058,18211014,48604500,7942808,20553942,69681788,12,8,12,3,5,22,552,10000000,Yes,5,Yes
17612,37,22659891,21938260,10803251,15206379,29911804,46667356,27,21,10,18,9,0,801,10000000,No,4,Yes
17613,44,4386858,67383796,68448290,56320858,25791919,1955226,24,8,14,8,30,19,650,10000000,Yes,4,Yes
17614,22,49163927,58237872,55547599,43730263,1113177,67273523,12,14,10,30,0,7,725,10000000,Yes,5,Yes
17615,30,63020534,54170026,49281275,15163459,49749136,34739977,11,28,18,25,9,25,638,10000000,No,5,Yes
17616,45,7693219,60386104,69708397,62080012,34917464,33532877,17,13,29,6,8,20,614,10000000,No,4,Yes
17617,21,26037978,49948232,22466498,60615210,65371621,34763352,24,5,28,5,15,18,628,10000000,No,4,Yes
17618,51,11005891,36942664,26722286,30743734,9449998,3172412,12,4,13,14,9,7,752,10000000,No,3,No
17619,22,10730041,20315724,12567976,34694661,51791994,63912629,12,15,30,25,17,17,521,10000000,Yes,5,Yes
17620,38,29821721,30080828,28406336,3388571,63770816,29360714,1,10,16,19,16,9,559,10000000,No,5,Yes
17621,21,63417642,51838291,52354107,25861141,60665640,61310511,22,13,26,4,21,8,656,10000000,No,4,Yes
17622,24,7809872,40884926,5300939,24813962,63658324,32217463,11,29,23,9,3,13,546,10000000,Yes,5,Yes
17623,48,42494743,37723886,23229055,33077857,47370800,63169327,18,28,24,0,19,8,723,10000000,Yes,5,Yes
17624,21,19830366,58586606,32914541,67247760,33579030,7101518,13,3,8,28,3,4,761,10000000,Yes,3,Yes
17625,44,33851225,51219612,68301316,2658521,33573524,57383922,24,12,2,16,27,10,706,10000000,Yes,5,Yes
17626,18,62040952,32412002,17139468,58829323,16483375,67972115,18,6,14,20,27,18,676,10000000,Yes,3,No
17627,30,53453264,40243981,48130217,29438652,69621557,56484229,12,15,21,0,27,17,577,10000000,No,4,Yes
17628,38,41609141,33945276,44135217,8164113,62214892,56455500,10,24,13,25,14,27,604,10000000,No,5,Yes
17629,30,28032764,32806884,16300137,41200511,45902814,21639611,15,12,5,20,14,16,670,10000000,Yes,1,No
17630,20,35804101,52675104,15067147,63860832,8515357,21869859,20,11,14,3,5,5,667,10000000,No,3,No
17631,64,8044832,14754054,41085560,43458524,1661942,18547488,0,28,29,19,29,0,614,10000000,Yes,4,Yes
17632,56,7116271,17361679,40028428,49942415,5094786,19702603,26,5,8,29,26,10,672,10000000,Yes,5,Yes
17633,51,14013119,26135670,22392356,778430,53764291,3221403,24,19,11,20,5,9,745,10000000,Yes,5,Yes
17634,31,50260307,2250717,63323108,38075091,65952005,34103128,3,8,19,21,30,5,742,10000000,Yes,3,No
17635,23,864437,55830616,22440562,39599081,53631370,26151988,20,4,9,5,10,9,577,10000000,Yes,5,Yes
17636,32,49950743,53289128,14142012,58252492,44163500,50571802,1,27,5,3,14,1,708,10000000,Yes,3,Yes
17637,42,35646381,1511053,5029338,23975237,53884516,35212170,18,27,2,10,28,17,777,10000000,Yes,5,Yes
17638,52,42150989,47304618,37071835,42815004,2391587,66812771,25,17,24,19,23,10,629,10000000,Yes,5,Yes
17639,18,52745868,54644007,59541211,10280158,14841603,26211086,17,25,10,27,14,11,547,10000000,Yes,4,Yes
17640,30,41039974,16334285,55794831,5103843,58008638,26925553,23,5,23,0,4,6,697,10000000,Yes,5,Yes
17641,64,63591183,53717409,10214820,59079186,53031055,17195925,16,17,4,10,28,9,816,10000000,Yes,5,Yes
17642,44,23728131,67773601,55983909,38313062,14498631,17595050,30,16,2,11,25,22,701,10000000,Yes,5,Yes
17643,59,25725800,31243197,23050189,34052951,68444116,19204879,9,19,3,25,22,24,636,10000000,Yes,5,Yes
17644,48,15789788,63550237,32353953,53717147,55272569,67538813,17,18,20,0,18,18,567,10000000,Yes,5,Yes
17645,44,45758509,64462057,12076021,65821772,64183591,8283024,9,28,1,9,13,6,542,10000000,Yes,5,Yes
17646,62,51409494,28257735,67030938,36385164,25303937,64007541,27,16,15,10,4,7,804,10000000,No,3,No
17647,25,62056526,18501449,23002180,8444311,33408585,7517473,0,7,18,24,29,25,547,10000000,Yes,5,Yes
17648,55,34328141,67457696,47257164,16740724,28240990,64311189,18,19,14,27,8,0,669,10000000,No,4,Yes
17649,64,59799620,69083065,23992005,63301351,56308253,14290503,6,18,16,5,12,14,702,10000000,Yes,4,Yes
17650,57,11388423,23620242,17269438,16503833,18403747,60355405,19,8,9,5,27,20,651,10000000,Yes,4,Yes
17651,50,13556372,37475340,2441346,4284309,53601432,41918273,4,9,23,1,3,23,631,10000000,Yes,4,Yes
17652,25,52287655,4766605,29864808,58105425,54379077,18809184,4,1,8,13,25,5,688,10000000,Yes,5,Yes
17653,55,28219395,21055029,8181584,37681474,8670236,68460577,24,20,0,30,15,22,756,10000000,Yes,5,Yes
17654,22,538304,976555,32231292,45505162,49932748,69303093,13,0,4,9,8,24,556,10000000,Yes,5,Yes
17655,58,22196412,49312778,20001055,31850025,11314696,16375440,9,29,12,23,16,26,767,10000000,Yes,3,Yes
17656,18,60938533,45889987,14395196,31018779,64215824,14947949,0,19,16,25,6,23,630,10000000,Yes,5,Yes
17657,51,50941693,69342142,50873997,49962601,10467979,38078654,26,28,22,22,6,26,774,10000000,No,3,Yes
17658,62,13087688,10591695,10825620,40728596,54445111,44377435,5,1,14,12,27,10,556,10000000,No,5,Yes
17659,61,52642825,5937555,61508292,31844198,16103455,33649424,28,3,23,10,21,9,815,10000000,Yes,5,Yes
17660,46,52031712,25884960,45093112,47089712,28272140,42028782,30,0,23,11,25,23,582,10000000,Yes,5,Yes
17661,34,36895593,53429131,66472530,48357151,707047,40625344,10,9,25,8,29,15,634,10000000,No,4,Yes
17662,58,22391327,13765469,49760161,9113013,56885986,30401044,21,0,24,27,21,22,838,10000000,No,2,No
17663,63,45570813,12688840,66377310,27195786,35619064,15921201,15,0,6,10,30,0,609,10000000,Yes,4,Yes
17664,46,33376417,11633964,11545306,1270655,31354370,8373138,21,20,30,15,27,22,581,10000000,No,5,Yes
17665,34,68198909,44074655,19821142,55808873,35371692,9100278,9,26,2,13,21,15,723,10000000,Yes,5,Yes
17666,58,21875159,69778858,25283937,18593737,26337284,13916078,29,6,12,5,14,0,532,10000000,Yes,1,No
17667,32,3103158,17545992,21903412,67525700,33506580,32011798,23,23,15,17,18,21,779,10000000,Yes,5,Yes
17668,19,2643667,61760216,31433343,67532049,24910663,5589993,17,2,1,25,11,9,775,10000000,Yes,3,Yes
17669,27,50387428,21002365,56194680,57202930,27042065,18333170,28,24,4,21,11,28,840,10000000,Yes,2,No
17670,44,42935133,23505333,7304411,30080404,30830101,10943936,19,27,18,23,17,5,842,10000000,No,5,Yes
17671,22,1961954,7124386,11467164,31843966,30584764,6493174,30,10,30,5,10,21,808,10000000,Yes,5,Yes
17672,65,1001532,40136804,4333387,63420101,49871675,36437343,28,27,19,14,23,12,726,10000000,Yes,4,Yes
17673,60,36642132,56706615,18506235,22853586,55772048,56327477,2,7,29,6,8,9,795,10000000,Yes,5,Yes
17674,28,69872708,33153428,68074102,39647906,40605338,57552582,9,22,30,20,4,5,575,10000000,Yes,5,Yes
17675,43,62771218,9996257,43208401,65859472,5200616,45909484,1,17,0,22,1,10,826,10000000,Yes,5,Yes
17676,63,49027537,69701677,44166680,3928519,41587716,62009779,16,20,30,9,8,2,643,10000000,No,5,Yes
17677,35,31929094,15969157,28165301,41377089,9998252,60024706,14,28,5,11,5,22,656,10000000,Yes,3,Yes
17678,54,61393495,29114037,24177877,41283198,11602344,63262366,12,19,4,19,0,5,820,10000000,Yes,4,Yes
17679,38,33459845,39552099,44736022,11265859,15399495,46862689,9,18,13,15,30,5,828,10000000,Yes,3,Yes
17680,44,12006598,68168001,61645369,24884578,57812449,53912534,14,15,23,19,25,3,737,10000000,Yes,4,Yes
17681,64,48893963,26926823,8791904,16353726,66866624,18013655,16,29,8,11,7,21,752,10000000,Yes,2,No
17682,27,2695912,1930109,36462443,39871070,21414712,48356717,18,4,5,21,26,9,800,10000000,Yes,4,Yes
17683,29,45191778,67860084,41485457,9949444,10850951,63447465,5,26,13,21,20,16,655,10000000,Yes,3,Yes
17684,21,51262489,53843280,7609126,39735520,33056732,63755420,5,18,14,11,27,0,611,10000000,Yes,3,Yes
17685,49,14613157,31664300,51859975,68845816,38313950,24534879,3,15,8,19,8,14,790,10000000,No,5,Yes
17686,46,20023084,7660571,8732734,23851519,47463601,43494351,25,4,11,29,23,0,817,10000000,Yes,5,Yes
17687,39,66655617,66236429,7729097,37703993,23169748,64890823,0,4,19,17,23,6,685,10000000,Yes,2,No
17688,46,58968862,49760912,68943571,26721075,32591689,21372291,16,8,12,13,28,8,587,10000000,Yes,5,Yes
17689,50,25619940,8054652,64516321,29560366,27576529,65648499,27,28,14,30,7,4,681,10000000,Yes,5,Yes
17690,22,12769117,41092501,40312380,46175440,44619594,29158710,21,30,27,8,11,21,699,10000000,Yes,5,Yes
17691,22,64157656,35230339,25231282,35823252,62010021,16251613,6,21,19,23,21,8,714,10000000,No,4,Yes
17692,24,4818320,57484214,29182300,47173253,43424025,19463469,9,16,20,20,0,15,558,10000000,Yes,5,Yes
17693,62,46617643,23262261,53760022,7440710,56559686,67468506,17,24,13,19,7,11,635,10000000,Yes,4,Yes
17694,57,13151156,48403283,63247541,41593416,18754775,18264146,19,9,8,26,0,20,538,10000000,No,3,Yes
17695,38,62960888,46456949,62988382,33312602,66335918,31874958,7,23,24,13,24,9,554,10000000,No,5,Yes
17696,61,34007163,41320959,6082741,9896615,62849996,24536864,19,18,9,16,12,16,585,10000000,Yes,5,Yes
17697,24,62138341,8346730,63107653,66938954,20279421,31406031,3,23,4,6,7,13,828,10000000,Yes,3,Yes
17698,35,34350085,1034487,22443753,48789148,62990315,25073916,18,28,16,1,14,26,701,10000000,Yes,4,Yes
17699,62,54928580,50712416,19782876,42945759,24271047,2929049,16,4,17,5,24,26,705,10000000,No,5,Yes
17700,63,30152162,6804116,27421721,47682891,18034770,7958299,30,17,19,22,22,27,775,10000000,No,5,Yes
17701,25,9092630,45988665,21532071,38614278,68075674,49289161,8,16,29,18,25,10,576,10000000,Yes,5,Yes
17702,46,26481048,2648971,35074548,19455277,2087944,39053067,27,23,30,19,17,7,665,10000000,Yes,3,Yes
17703,40,30701883,6575642,44928157,8650268,69416338,28872664,5,24,9,12,11,28,762,10000000,Yes,4,Yes
17704,28,16991775,26854777,49247301,57757268,22323623,59054511,10,17,8,15,19,13,659,10000000,Yes,2,No
17705,39,63612330,63441554,3960609,28542492,6131151,45852314,4,10,25,6,0,23,610,10000000,Yes,5,Yes
17706,60,14987502,12717041,48784310,66897177,523620,8271802,3,15,28,23,0,30,695,10000000,Yes,5,Yes
17707,46,45689426,31756290,27429752,34170287,34941049,65637289,29,1,12,7,7,3,624,10000000,No,5,Yes
17708,57,17322324,5386949,35834294,35677391,9428814,38257968,13,10,22,24,20,10,706,10000000,Yes,4,Yes
17709,57,21574720,60858607,8877369,45502469,29431339,66793369,22,12,30,19,27,15,692,10000000,Yes,3,No
17710,33,26077742,3065333,20431993,1168317,54063998,35599921,29,2,18,0,2,20,574,10000000,No,3,Yes
17711,57,32765322,36644213,30714243,49603503,31700238,39531173,1,22,25,28,29,16,610,10000000,No,3,Yes
17712,37,15856131,47171153,35054395,18069599,22113236,56719449,20,17,15,18,21,27,528,10000000,Yes,3,Yes
17713,46,48966596,1151416,3895883,41367391,27835373,43193143,17,7,25,25,17,20,780,10000000,No,3,Yes
17714,26,58032454,18977220,69942505,10924330,57517051,60153548,12,3,17,15,11,3,733,10000000,Yes,5,Yes
17715,35,6565280,64417312,39458899,61753295,65570007,44795515,18,1,11,9,3,7,633,10000000,Yes,5,Yes
17716,46,643682,31890696,36391973,11548400,15287336,51997931,13,11,20,5,2,11,548,10000000,Yes,3,Yes
17717,64,9270710,46072915,2835284,61273834,56959399,17617368,17,30,13,9,27,16,544,10000000,Yes,4,Yes
17718,40,57030262,21470190,25042352,27325241,52624990,20309029,1,8,25,11,0,23,628,10000000,Yes,3,No
17719,36,40614084,29025136,44633355,45015377,25055542,62878397,1,7,1,9,21,26,556,10000000,Yes,5,Yes
17720,64,30845718,7438247,63661565,41936515,54153114,33812789,12,20,15,16,3,0,532,10000000,Yes,3,No
17721,41,64770441,51605122,31247013,17173043,59147908,11262201,6,19,21,22,18,6,608,10000000,Yes,5,Yes
17722,37,10281785,49976417,46947005,24608316,24342047,30838632,24,21,23,25,14,16,551,10000000,Yes,3,Yes
17723,47,35540285,50965996,1947638,31021553,15082515,3633100,9,10,28,27,9,15,682,10000000,Yes,5,Yes
17724,29,69005469,22514339,2587193,10082712,50879108,11777648,19,21,17,29,2,26,683,10000000,Yes,3,Yes
17725,62,44415471,30120991,631447,54498324,26434671,16470748,22,29,12,3,30,15,663,10000000,Yes,1,No
17726,49,36715115,47693548,17768934,22855912,64193365,16519786,18,26,22,1,27,30,769,10000000,No,5,Yes
17727,22,67395905,12732927,11935650,52925369,53914545,63096708,13,21,1,27,30,21,647,10000000,Yes,5,Yes
17728,32,57616357,64081764,62936899,47751849,55127285,34881927,2,18,28,28,0,26,583,10000000,No,5,Yes
17729,21,25462955,37606713,16648484,27405669,52904105,16322536,3,5,26,10,23,17,813,10000000,Yes,5,Yes
17730,36,43802862,65615238,21687687,50951698,9864705,40658304,9,25,3,28,17,19,840,10000000,No,3,No
17731,37,58038233,15769055,7102864,56174578,52275609,8421995,13,6,5,19,9,18,812,10000000,No,4,Yes
17732,59,13175701,55881443,37580446,34605230,56265162,55167589,25,3,28,6,0,20,598,10000000,Yes,5,Yes
17733,41,66290717,57733784,3497635,55337361,43442505,20543796,9,1,13,15,6,5,623,10000000,Yes,5,Yes
17734,28,45068359,11854367,30613046,6676021,7281735,36385954,23,1,8,6,25,1,710,10000000,Yes,2,No
17735,27,55453866,22565169,57000885,55124686,6480300,68824971,4,9,23,11,10,1,537,10000000,No,4,Yes
17736,53,42282534,69356708,67415408,66598777,66710256,58028972,28,5,28,6,26,12,606,10000000,Yes,5,Yes
17737,49,31310763,53471510,49857313,31489418,44635127,39682643,1,13,11,17,19,12,755,10000000,Yes,4,Yes
17738,35,49318515,26377831,58962964,42640098,37974123,7251019,22,7,0,13,2,16,647,10000000,No,5,Yes
17739,48,34984238,30149110,56642019,59327311,61883531,56866919,6,16,14,8,5,15,603,10000000,Yes,3,No
17740,46,26926466,62796583,62609822,50315820,21229781,53280831,15,0,15,22,25,4,573,10000000,Yes,4,Yes
17741,57,65798371,11711912,60285967,65640847,63151163,49065090,22,9,1,6,6,23,658,10000000,Yes,4,Yes
17742,23,11461258,10640187,26451418,53858917,4439705,47140418,6,4,2,11,19,10,778,10000000,Yes,4,Yes
17743,61,11258210,27815796,9173193,53357776,47925048,23350481,13,1,11,29,27,29,598,10000000,No,5,Yes
17744,30,25049792,16132748,64056883,17519768,7478097,3493872,19,18,27,24,0,16,739,10000000,Yes,5,Yes
17745,45,29154754,31637682,27525965,61325058,19645594,66966374,8,9,26,28,11,11,844,10000000,No,3,Yes
17746,52,43557254,67395570,51494357,28017812,8311540,36187998,3,1,15,17,8,0,786,10000000,Yes,3,Yes
17747,63,28665643,5857931,24687822,21845359,30168606,26059482,15,16,9,7,5,6,787,10000000,Yes,5,Yes
17748,25,39532073,69668154,57623487,13109033,30694985,39713580,11,26,5,2,2,24,644,10000000,No,5,Yes
17749,18,40262891,43001487,12333621,9924609,20866282,11467964,23,30,26,24,14,10,712,10000000,No,2,No
17750,49,23738051,37161003,20770517,53420951,27141960,57484066,26,15,24,24,4,4,764,10000000,Yes,4,Yes
17751,52,16613354,4055334,17157883,26477030,6719823,4303710,7,12,26,20,20,18,718,10000000,Yes,5,Yes
17752,34,39892394,39611086,52083837,9125727,56223888,22832190,11,28,21,4,1,16,536,10000000,Yes,4,Yes
17753,39,25421142,27186703,10414253,31604028,17274627,22320731,24,24,5,28,2,23,521,10000000,Yes,3,Yes
17754,47,46901940,48701191,61619323,59234147,27071163,28226819,20,26,19,24,16,17,725,10000000,Yes,5,Yes
17755,34,7477135,670189,28329664,18452883,19874214,39467534,26,24,11,15,0,10,695,10000000,Yes,4,Yes
17756,57,58857960,60756038,4964058,33310512,4565539,2815667,12,22,2,7,7,21,731,10000000,Yes,5,Yes
17757,21,15921436,17065568,23558216,41267471,22953684,11369798,12,17,27,2,10,5,655,10000000,No,5,Yes
17758,51,46878176,49087684,67320928,55544850,5731082,36463129,25,16,15,0,8,6,552,10000000,Yes,2,No
17759,47,14257930,21945427,4348923,66580860,69400063,6466242,20,22,22,27,28,24,708,10000000,No,1,No
17760,40,57414933,61904397,17914828,19811286,35709951,35443851,1,19,18,3,18,6,532,10000000,No,5,Yes
17761,18,40864585,33122012,18803225,53282742,8110525,55255603,13,11,18,17,16,16,539,10000000,No,5,Yes
17762,59,59692924,27967063,11345096,45452788,20198785,68233553,28,22,21,13,1,22,673,10000000,No,3,No
17763,34,57876641,2707094,2266826,6676372,29326616,46249292,9,8,9,7,5,23,629,10000000,Yes,5,Yes
17764,48,36097072,36905488,25165718,39253397,47412649,66224805,16,29,1,30,28,24,847,10000000,No,4,Yes
17765,31,922027,20140788,21050917,10149157,67689396,5902136,11,25,2,29,28,6,751,10000000,Yes,4,Yes
17766,18,40937484,28293418,51969292,64488493,59340073,33174161,0,12,7,23,17,6,533,10000000,Yes,4,Yes
17767,64,12665893,44686376,12418385,17036371,58307175,7276753,27,6,1,25,1,8,578,10000000,No,5,Yes
17768,43,20117810,12096631,5820029,45612344,69590691,28838847,16,1,7,17,15,0,672,10000000,No,2,No
17769,53,63304217,16145791,53299403,39367116,51060606,22661557,11,12,12,24,15,4,664,10000000,Yes,5,Yes
17770,28,58319047,45699330,16992232,36889293,50081662,11366614,11,12,9,30,26,29,641,10000000,No,5,Yes
17771,29,49342021,20070877,19047273,22933854,45177893,26501020,21,5,28,12,20,19,564,10000000,Yes,3,Yes
17772,39,25855225,40110932,30337856,54334690,4885731,13088484,29,0,7,18,26,15,793,10000000,No,5,Yes
17773,31,47723652,8703083,19542789,15204512,64447552,57795470,23,7,22,27,24,10,715,10000000,Yes,1,No
17774,32,46138527,57823756,54655838,25783752,8006837,43145191,12,25,25,5,16,1,537,10000000,Yes,3,Yes
17775,50,26065116,69694545,52428261,33994428,46100827,56948685,13,7,3,3,12,28,616,10000000,No,3,Yes
17776,25,66534306,18653081,61154716,47976189,26194583,4066379,29,10,22,14,4,20,533,10000000,Yes,3,No
17777,43,52331283,6154468,45072809,32967890,60804771,48580141,27,0,20,19,9,0,539,10000000,No,3,Yes
17778,48,57528932,49292671,53336790,7652336,1964603,57664901,13,21,29,19,30,1,791,10000000,Yes,5,Yes
17779,29,14886121,37520923,20056171,39993880,5805847,57056150,23,19,6,2,16,8,818,10000000,Yes,5,Yes
17780,35,10414564,18764457,41370140,15722614,36667445,18524205,6,4,9,14,30,18,530,10000000,Yes,4,Yes
17781,46,11904033,57869048,59566314,23446722,24802151,5213505,12,1,17,30,19,4,782,10000000,Yes,4,Yes
17782,48,38464551,39311881,29236830,64854869,39340596,62362999,17,20,12,16,4,0,744,10000000,No,5,Yes
17783,19,5500620,64930890,10641710,6677144,18870811,24187490,23,24,22,30,15,20,686,10000000,Yes,2,No
17784,45,33025968,26808695,37186138,36055994,3029630,6033232,19,20,26,29,23,5,587,10000000,No,4,Yes
17785,38,21005516,35104359,41158493,17931585,58820326,64302586,1,30,12,10,24,30,660,10000000,Yes,4,Yes
17786,55,1561079,7486281,50267050,15718254,25301790,31406380,23,3,30,27,8,2,736,10000000,No,3,Yes
17787,44,47632552,52623626,55553148,6993083,61517208,62944597,1,7,0,24,19,30,698,10000000,Yes,5,Yes
17788,63,12433580,9859735,67359970,36672263,52150055,61771474,0,27,6,18,12,20,674,10000000,Yes,4,Yes
17789,64,38752401,27060301,34658120,56456152,23408610,69304580,29,16,26,1,14,29,567,10000000,Yes,4,Yes
17790,57,52811841,55096944,38938955,58012825,41405057,65146377,1,18,15,3,5,16,553,10000000,No,2,No
17791,36,22084171,36802672,45322729,54161748,31362477,53927882,25,8,19,10,28,9,755,10000000,Yes,5,Yes
17792,53,67020046,64770294,43777663,61289258,14788381,39796884,24,4,29,14,21,11,712,10000000,No,5,Yes
17793,58,68835070,65320606,58427169,25419438,18571659,9862218,5,15,0,19,25,15,698,10000000,No,5,Yes
17794,19,39430889,19441034,2081740,24521195,60611186,61516902,7,26,17,30,26,1,622,10000000,Yes,5,Yes
17795,56,8063298,22839706,54155651,57749302,63646941,5786957,5,13,11,23,20,26,580,10000000,No,5,Yes
17796,49,12939709,50586206,66979982,17246317,29303245,43061980,15,21,1,24,27,18,727,10000000,No,4,Yes
17797,41,17833998,18171382,57245102,66819581,30359454,10320600,6,8,15,21,9,4,706,10000000,No,4,Yes
17798,32,13542372,67937391,19835456,48995646,11921304,59723842,0,1,13,17,18,11,824,10000000,Yes,5,Yes
17799,61,29210829,69224918,43776190,45948369,29323719,25904172,24,13,22,28,14,6,535,10000000,Yes,5,Yes
17800,19,67746982,29916847,66877005,63764682,12481192,21659595,0,8,2,20,3,29,722,10000000,No,4,Yes
17801,56,44949871,49115499,7659219,36455639,18665917,34613643,21,29,11,25,21,3,630,10000000,No,3,Yes
17802,34,26337751,58132860,3527874,9599902,34414085,67207459,3,27,26,3,27,26,785,10000000,Yes,5,Yes
17803,41,6061207,37090356,28441259,24454316,43459193,3813463,24,10,14,16,6,9,733,10000000,Yes,5,Yes
17804,34,28849352,9463680,68219152,33581131,16588451,46059749,17,12,3,13,24,9,590,10000000,No,3,Yes
17805,49,8372929,27954395,29631025,15536183,65291293,38506005,12,16,5,27,18,27,824,10000000,Yes,5,Yes
17806,28,24199700,2047673,3609410,58332891,41621355,7504772,7,23,26,19,8,10,701,10000000,No,3,Yes
17807,22,10511152,41799545,21620669,33350207,53206109,43470668,28,29,17,19,2,27,744,10000000,Yes,4,Yes
17808,25,63158919,56458977,45732922,63609673,6491466,46211296,13,4,29,25,20,19,665,10000000,Yes,3,Yes
17809,58,41975128,18319904,11693387,30472203,59925873,12526481,5,22,23,0,3,27,547,10000000,Yes,4,Yes
17810,61,56749942,33810683,11937356,13251305,11479383,17034988,22,20,2,21,16,16,565,10000000,Yes,5,Yes
17811,22,7534621,1592614,18785564,20965364,65116612,10786953,12,10,0,7,1,24,723,10000000,Yes,5,Yes
17812,52,14604931,11355424,49240967,62703764,12190286,21121166,24,16,5,18,16,6,571,10000000,No,5,Yes
17813,39,22047524,17949168,5688995,58967179,22609563,62131524,27,0,17,7,21,24,818,10000000,No,4,Yes
17814,49,20813618,33124324,949226,59168089,19348868,9630383,7,12,5,6,14,25,809,10000000,No,5,Yes
17815,21,24705903,45798545,6147491,15693743,53091215,6734292,27,22,21,16,30,11,808,10000000,No,3,Yes
17816,38,4008465,11267110,18379116,20631885,26262847,13464184,27,18,0,22,11,0,624,10000000,Yes,5,Yes
17817,27,6040346,6936963,46530979,66789075,11197535,7453750,17,30,10,23,28,8,586,10000000,Yes,4,Yes
17818,43,28530472,16219611,68007907,4943728,61622654,62277216,28,0,3,29,24,11,522,10000000,Yes,5,Yes
17819,36,47485607,25545944,58481378,37395028,50257766,3586932,16,7,28,8,20,16,670,10000000,Yes,5,Yes
17820,29,49071905,13822740,36052664,48978282,31341579,36467140,17,26,3,25,11,14,561,10000000,Yes,3,No
17821,18,54776329,68805342,15917145,9807584,14581919,11400152,7,0,23,13,24,6,531,10000000,No,3,No
17822,65,17100340,12335259,36603029,28568139,20571996,2236042,25,7,9,30,11,21,817,10000000,Yes,4,Yes
17823,36,3637729,50073855,55601826,65325340,27798587,49048298,4,22,8,18,9,20,568,10000000,Yes,5,Yes
17824,46,33963330,48212943,10599775,25236445,5014519,10182122,8,30,18,25,5,17,773,10000000,No,4,Yes
17825,26,12905782,58803170,3556812,59083806,2838603,28373918,15,27,20,27,14,14,624,10000000,No,4,Yes
17826,30,11129356,27970680,20017927,43657377,30318498,1192179,9,15,11,19,22,11,843,10000000,Yes,5,Yes
17827,55,9094025,40471009,12047078,21343568,37575190,7171191,0,7,0,28,27,5,743,10000000,Yes,4,Yes
17828,62,37161894,32914954,59355894,5143586,16962643,1433535,0,12,6,28,24,20,829,10000000,No,3,No
17829,46,24706165,5401555,7367309,22772411,27587420,43018010,19,16,8,28,3,22,600,10000000,Yes,4,Yes
17830,61,6860825,67691633,46426237,23328786,46747588,19320371,12,4,12,6,3,10,769,10000000,Yes,3,Yes
17831,36,54177681,7610809,14490048,56267296,3768332,49187576,21,26,22,27,7,21,670,10000000,No,3,No
17832,43,764306,13490686,66219002,4153420,65400002,52665800,10,26,2,18,3,2,632,10000000,No,3,No
17833,37,53207340,58089245,53815695,62549029,2333699,52244517,21,24,15,20,22,24,742,10000000,Yes,4,Yes
17834,51,31772152,67078759,9310443,20419378,56571244,5019268,22,13,16,29,10,6,747,10000000,Yes,3,Yes
17835,47,49918405,7399168,15683125,4652844,27113212,25625379,22,4,14,12,30,24,681,10000000,No,5,Yes
17836,31,2055575,8263319,15603885,32585108,34492146,54448359,0,20,24,19,11,17,575,10000000,No,4,Yes
17837,43,59050221,40532048,8327706,8031560,11903027,2057609,12,8,6,17,22,22,566,10000000,Yes,5,Yes
17838,21,28000815,69864041,11422554,14814243,43537662,57666527,27,20,28,18,6,11,705,10000000,Yes,5,Yes
17839,55,21264041,8999931,58831364,9914844,14491953,41283403,19,20,7,10,6,19,835,10000000,Yes,4,Yes
17840,51,14182752,46524839,56191107,11168083,60486310,44692483,23,11,19,30,17,12,559,10000000,Yes,4,Yes
17841,21,6189604,62036230,21417680,27643558,62474724,31960652,3,18,25,8,14,14,629,10000000,No,5,Yes
17842,40,40218544,32411009,53405495,63661997,20387877,69715076,26,9,26,1,21,24,677,10000000,Yes,3,No
17843,54,32480655,27613165,40610964,49275118,25944456,28946683,25,6,20,6,18,0,658,10000000,Yes,4,Yes
17844,53,4052986,42969930,52160688,47563445,42874453,56924888,23,24,8,9,5,29,697,10000000,Yes,4,Yes
17845,21,7290531,55483479,37697496,38602607,56304001,41547291,30,23,4,7,19,1,717,10000000,Yes,3,No
17846,55,32187482,18783557,20095421,56270831,11414341,35066163,2,30,27,24,12,6,533,10000000,No,4,Yes
17847,52,13097271,12997819,66635725,41815187,51527379,25777768,21,0,29,20,11,26,614,10000000,Yes,4,Yes
17848,63,23593495,18426381,1269623,23223569,28868224,64812323,9,12,0,29,22,25,717,10000000,Yes,4,Yes
17849,24,58538966,44667727,35616930,66086901,40722348,56770666,16,4,19,3,14,5,669,10000000,Yes,5,Yes
17850,57,62669666,44139302,41988661,54540307,20433112,24961536,15,11,1,5,2,11,648,10000000,Yes,3,Yes
17851,57,69826592,30408149,60273185,44137095,23822202,11725146,7,19,4,17,5,15,630,10000000,No,4,Yes
